workerid,proliferate.condition,first_response_value,item,item_number,item_type,length,response,sentence,sentence_id,trial_sequence_total,verb,wh_type,wrong_attempts,verb
4709,Experiment Group,,26,,,short,0.93,制片人想知道健身教练为什么怀疑化妆师监视了调酒师。,126011,16,怀疑,adj,,01
4709,Experiment Group,,,,,,0.99,数学老师指导中学生们如何解决问题。,900031,17,,,,03
4709,Experiment Group,,24,,,short,0.9,仓库管理员想知道谁透露保险代理人挖苦了模特。,224081,18,透露,arg,,08
4709,Experiment Group,,22,,,long,0.41,顾问想知道外交官否认生物学家嘲讽了谁。,222032,19,否认,arg,,03
4709,Experiment Group,,,,,,0.99,交警在马路边提醒行人要注意安全。,900029,20,,,,02
4709,Experiment Group,,,,,,0.9,保姆想知道老爷爷午饭到底吃了些什么。,900032,21,,,,03
4709,Experiment Group,,3,,,short,0.81,经理想知道谁否认服务员接待了乞丐。,203031,22,否认,arg,,03
4709,Experiment Group,,,,,,0.01,背着书包的中学生冯阿姨想了解蒋部长瞧见了为什么,900008,23,,,,00
4709,Experiment Group,,7,,,long,0.14,村长想知道农民认同电工为什么无视了领导。,107112,24,认同,adj,,11
4709,Experiment Group,,16,,,long,0.41,大学生想知道记者说音乐老师为什么夸赞了歌手。,116142,25,说,adj,,14
4709,Experiment Group,,,,,,0.03,戴着眼镜的博士生郑科长想要打听费叔叔看到了为什么,900006,26,,,,00
4709,Experiment Group,,21,,,long,0.52,省长想知道药剂师透露小报记者为什么采访了税务员。,121082,27,透露,adj,,08
4709,Experiment Group,,18,,,short,0.68,船长想知道建筑师为什么认同飞行员责备了经济学家。,118111,28,认同,adj,,11
4709,Experiment Group,,,,,,0.02,端着凉皮为什么的小伙子孙市长向人打听韩村长看到了,900002,29,,,,00
4709,Experiment Group,,27,,,long,0.36,法医想知道业务员怀疑罪犯谋害了谁。,227012,30,怀疑,arg,,01
4709,Experiment Group,,,,,,0.91,部长没见过吃了包子的大学生。,900021,31,,,,02
4709,Experiment Group,,11,,,long,0.71,政客想知道医生认为护士推倒了谁。,211122,32,认为,arg,,12
4709,Experiment Group,,,,,,0.5,穿着外套的老奶奶吴处长想知道赵先生见到了为什么,900005,33,,,,00
4709,Experiment Group,,,,,,0.87,教授认识修了桌子的工人。,900020,34,,,,02
4709,Experiment Group,,14,,,short,0.87,英语老师想知道谁怀疑中学生举报了店员。,214011,35,怀疑,arg,,01
4709,Experiment Group,,,,,,0.91,装修师傅不想见到吃了汉堡的小女孩。,900024,36,,,,02
4709,Experiment Group,,9,,,long,0.86,将军想知道间谍坚称士兵跟踪了谁。,209022,37,坚称,arg,,02
4709,Experiment Group,,,,,,0.01,学生自己的问题向提出老师。,900010,38,,,,01
4709,Experiment Group,,,,,,0.04,基金管理员期待顾客可以成功历史学家。,900013,39,,,,01
4709,Experiment Group,,5,,,long,0.25,市长想知道议员否认艺术家为什么联系了毒枭。,105032,40,否认,adj,,03
4709,Experiment Group,,20,,,short,0.72,售货员想知道谁认为摄影师指责了心理医生。,220121,41,认为,arg,,12
4709,Experiment Group,,,,,,0.05,国家领导人批准干部可以离职翻译官。,900014,42,,,,01
4709,Experiment Group,,28,,,long,0.33,丞相想知道皇上认同将军威胁了谁。,228112,43,认同,arg,,11
4709,Experiment Group,,,,,,0.83,魏老师看到了看了报告的研究生。,900019,44,,,,01
4709,Experiment Group,,30,,,short,0.62,舞蹈老师想知道谁认同歌手赞美了剧作家。,230111,45,认同,arg,,11
4709,Experiment Group,,29,,,short,0.81,编辑想知道法务顾问为什么透露杂技演员抚养了小女孩。,129081,46,透露,adj,,08
4709,Experiment Group,,,,,,0.98,教导主任鼓励学生们追求自己的梦想。,900030,47,,,,03
4709,Experiment Group,,13,,,long,0.18,服务员想知道售票员保证演说家为什么欺骗了建筑工人。,113072,48,保证,adj,,07
4709,Experiment Group,,,,,,0.97,校长遇到了扛着箱子的维修员。,900018,49,,,,01
4709,Experiment Group,,4,,,short,0.85,教授想知道工程师为什么坚称秘书批评了运动员。,104021,50,坚称,adj,,02
4709,Experiment Group,,,,,,0.94,村长不想见买了卡车的村民。,900022,51,,,,02
4709,Experiment Group,,10,,,short,0.68,导游想知道外国人为什么认为保安袭击了商贩。,110121,52,认为,adj,,12
4709,Experiment Group,,12,,,long,0.5,包工头想知道和尚认为播音员为什么打伤了算命先生。,112122,53,认为,adj,,12
4709,Experiment Group,,,,,,0.8,部门经理的好朋友向父母倾诉了自己的烦恼。,900025,54,,,,02
4709,Experiment Group,,,,,,0.02,买了油条为什么的小男孩刘助理希望知道马秘书瞧见了,900001,55,,,,00
4709,Experiment Group,,1,,,short,0.89,老师想知道学生为什么保证修理工打了快递员。,101071,56,保证,adj,,07
4709,Experiment Group,,,,,,0.01,喝着豆浆为什么的老爷爷周老板想弄明白郑科长见到了,900004,57,,,,00
4709,Experiment Group,,2,,,long,0.22,法官想知道律师保证警察审问了谁。,202072,58,保证,arg,,07
4709,Experiment Group,,23,,,short,0.88,园丁想知道谁坚称焊工训斥了清洁工。,223021,59,坚称,arg,,02
4709,Experiment Group,,,,,,0.99,运动员的姐姐向老师请教了一个问题。,900026,60,,,,02
4709,Experiment Group,,19,,,long,0.21,经理想知道道士坚称和尚为什么夸奖了乞丐。,119022,61,坚称,adj,,02
4709,Experiment Group,,,,,,0.01,领导自己的烦恼向倾诉朋友。,900009,62,,,,00
4709,Experiment Group,,,,,,0.01,队员们自己的优势向隐瞒对手。,900012,63,,,,01
4709,Experiment Group,,31,,,short,0.85,心理学家想知道谁说保姆讨好了理发师。,231141,64,说,arg,,14
4828,Experiment Group,0.48,,practice_good,practice_good,,1,,,0,,,3,
4828,Experiment Group,,,practice_bad,practice_bad,,0.47,,,0,,,0,
4828,Experiment Group,,,,,,0.47,国家领导人批准干部可以离职翻译官。,900014,1,,,,01
4828,Experiment Group,,24,,,long,0.47,仓库管理员想知道采购员承认保险代理人挖苦了谁。,224052,2,承认,arg,,05
4828,Experiment Group,,,,,,0.46,顾问没注意到端着盘子的阿姨。,900023,3,,,,02
4828,Experiment Group,,2,,,long,0.47,法官想知道律师否认警察为什么审问了学生。,102032,4,否认,adj,,03
4828,Experiment Group,,,,,,0.48,外科医生鼓励病人多锻炼身体。,900027,5,,,,02
4828,Experiment Group,,4,,,long,0.48,教授想知道工程师承认秘书为什么批评了运动员。,104052,6,承认,adj,,05
4828,Experiment Group,,31,,,short,0.48,心理学家想知道谁认为保姆讨好了理发师。,231121,7,认为,arg,,12
4828,Experiment Group,,,,,,0.48,部门经理的好朋友向父母倾诉了自己的烦恼。,900025,8,,,,02
4828,Experiment Group,,,,,,0.48,拎着袋子的小学生赵先生向人打听许厂长见到了为什么,900007,9,,,,00
4828,Experiment Group,,27,,,long,0.47,法医想知道业务员透露罪犯为什么谋害了程序员。,127082,10,透露,adj,,08
4828,Experiment Group,,,,,,0.48,交警在马路边提醒行人要注意安全。,900029,11,,,,02
4828,Experiment Group,,,,,,0.49,运动员的姐姐向老师请教了一个问题。,900026,12,,,,02
4828,Experiment Group,,,,,,0.48,保姆想知道老爷爷午饭到底吃了些什么。,900032,13,,,,03
4828,Experiment Group,,12,,,short,0.48,包工头想知道和尚为什么认同播音员打伤了算命先生。,112111,14,认同,adj,,11
4828,Experiment Group,,1,,,short,0.48,老师想知道谁接受修理工打了快递员。,201061,15,接受,arg,,06
4828,Experiment Group,,,,,,0.48,学生自己的问题向提出老师。,900010,16,,,,01
4828,Experiment Group,,5,,,long,0.48,市长想知道议员重申艺术家联系了谁。,205102,17,重申,arg,,10
4828,Experiment Group,,,,,,0.47,穿着外套的老奶奶吴处长想知道赵先生见到了为什么,900005,18,,,,00
4828,Experiment Group,,10,,,short,0.47,导游想知道外国人为什么接受保安袭击了商贩。,110061,19,接受,adj,,06
4828,Experiment Group,,22,,,long,0.47,顾问想知道外交官认同生物学家为什么嘲讽了哲学家。,122112,20,认同,adj,,11
4828,Experiment Group,,,,,,0.47,教授认识修了桌子的工人。,900020,21,,,,02
4828,Experiment Group,,30,,,long,0.47,舞蹈老师想知道实习生认为歌手为什么赞美了剧作家。,130122,22,认为,adj,,12
4828,Experiment Group,,,,,,0.46,基金管理员期待顾客可以成功历史学家。,900013,23,,,,01
4828,Experiment Group,,,,,,0.47,冯阿姨瞧见了背着书包的中学生。,900017,24,,,,01
4828,Experiment Group,,21,,,short,0.48,省长想知道药剂师为什么承认小报记者采访了税务员。,121051,25,承认,adj,,05
4828,Experiment Group,,,,,,0.48,戴着眼镜的博士生郑科长想要打听费叔叔看到了为什么,900006,26,,,,00
4828,Experiment Group,,15,,,short,0.48,主持人想知道学者为什么认为政府官员批评了总统候选人。,115121,27,认为,adj,,12
4828,Experiment Group,,,,,,0.48,农业专家相信天文学家可以退休物理学家。,900016,28,,,,01
4828,Experiment Group,,,,,,0.47,教导主任鼓励学生们追求自己的梦想。,900030,29,,,,03
4828,Experiment Group,,14,,,long,0.48,英语老师想知道工程师认同中学生举报了谁。,214112,30,认同,arg,,11
4828,Experiment Group,,,,,,0.48,校长遇到了扛着箱子的维修员。,900018,31,,,,01
4828,Experiment Group,,6,,,short,0.47,检察官想知道谁重申音乐家开除了保镖。,206101,32,重申,arg,,10
4828,Experiment Group,,19,,,short,0.48,经理想知道谁说和尚夸奖了乞丐。,219141,33,说,arg,,14
4828,Experiment Group,,,,,,0.48,喝着豆浆为什么的老爷爷周老板想弄明白郑科长见到了,900004,34,,,,00
4828,Experiment Group,,23,,,short,0.48,园丁想知道谁认同焊工训斥了清洁工。,223111,35,认同,arg,,11
4828,Experiment Group,,,,,,0.48,买了油条为什么的小男孩刘助理希望知道马秘书瞧见了,900001,36,,,,00
4828,Experiment Group,,26,,,long,0.49,制片人想知道健身教练认为化妆师监视了谁。,226122,37,认为,arg,,12
4828,Experiment Group,,,,,,0.49,背着书包的中学生冯阿姨想了解蒋部长瞧见了为什么,900008,38,,,,00
4828,Experiment Group,,18,,,long,0.57,船长想知道建筑师接受飞行员责备了谁。,218062,39,接受,arg,,06
4828,Experiment Group,,,,,,0.48,数学老师指导中学生们如何解决问题。,900031,40,,,,03
4828,Experiment Group,,20,,,short,0.47,售货员想知道作曲家为什么透露摄影师指责了心理医生。,120081,41,透露,adj,,08
4828,Experiment Group,,,,,,0.47,广告商邀请客户参加在西餐厅举办的宴会。,900028,42,,,,02
4828,Experiment Group,,25,,,long,0.47,美容师想知道房东说营养师为什么吓唬了快餐店员。,125142,43,说,adj,,14
4828,Experiment Group,,,,,,0.49,助理自己的缺点向指出经理。,900011,44,,,,01
4828,Experiment Group,,13,,,long,0.49,服务员想知道售票员接受演说家为什么欺骗了建筑工人。,113062,45,接受,adj,,06
4828,Experiment Group,,,,,,0.49,文艺评论家怀疑编辑可以偷懒教授。,900015,46,,,,01
4828,Experiment Group,,,,,,0.48,队员们自己的优势向隐瞒对手。,900012,47,,,,01
4828,Experiment Group,,28,,,long,0.48,丞相想知道皇上否认将军威胁了谁。,228032,48,否认,arg,,03
4828,Experiment Group,,32,,,short,0.48,助手想知道军官为什么重申老师出卖了水手。,132101,49,重申,adj,,10
4828,Experiment Group,,,,,,0.47,村长不想见买了卡车的村民。,900022,50,,,,02
4828,Experiment Group,,17,,,long,0.5,会计想知道演员说编辑邀请了谁。,217142,51,说,arg,,14
4828,Experiment Group,,16,,,short,0.5,大学生想知道谁透露音乐老师夸赞了歌手。,216081,52,透露,arg,,08
4828,Experiment Group,,,,,,0.48,部长没见过吃了包子的大学生。,900021,53,,,,02
4828,Experiment Group,,8,,,long,0.48,侦探想知道售货员重申飞行员为什么羞辱了卡车司机。,108102,54,重申,adj,,10
4828,Experiment Group,,29,,,short,0.48,编辑想知道法务顾问为什么否认杂技演员抚养了小女孩。,129031,55,否认,adj,,03
4828,Experiment Group,,,,,,0.48,领导自己的烦恼向倾诉朋友。,900009,56,,,,00
4828,Experiment Group,,,,,,0.48,魏老师看到了看了报告的研究生。,900019,57,,,,01
4828,Experiment Group,,11,,,short,0.48,政客想知道谁承认护士推倒了男孩。,211051,58,承认,arg,,05
4828,Experiment Group,,,,,,0.48,装修师傅不想见到吃了汉堡的小女孩。,900024,59,,,,02
4828,Experiment Group,,7,,,short,0.48,村长想知道谁否认电工无视了领导。,207031,60,否认,arg,,03
4828,Experiment Group,,3,,,short,0.48,经理想知道厨师为什么说服务员接待了乞丐。,103141,61,说,adj,,14
4828,Experiment Group,,,,,,0.48,端着凉皮为什么的小伙子孙市长向人打听韩村长看到了,900002,62,,,,00
4828,Experiment Group,,9,,,long,0.48,将军想知道间谍透露士兵跟踪了谁。,209082,63,透露,arg,,08
4828,Experiment Group,,,,,,0.49,拿着烤肠为什么的小姑娘李经理想要打听陈校长见到了,900003,64,,,,00
4855,Experiment Group,,,practice_good,practice_good,,1,,,0,,,0,
4855,Experiment Group,,,practice_bad,practice_bad,,0,,,0,,,0,
4855,Experiment Group,,,,,,0.98,交警在马路边提醒行人要注意安全。,900029,1,,,,02
4855,Experiment Group,,,,,,0.02,助理自己的缺点向指出经理。,900011,2,,,,01
4855,Experiment Group,,30,,,short,0.99,舞蹈老师想知道实习生为什么认为歌手赞美了剧作家。,130121,3,认为,adj,,12
4855,Experiment Group,,15,,,long,0.02,主持人想知道学者证实政府官员批评了谁。,215092,4,证实,arg,,09
4855,Experiment Group,,,,,,0,拎着袋子的小学生赵先生向人打听许厂长见到了为什么,900007,5,,,,00
4855,Experiment Group,,6,,,short,0.99,检察官想知道谁说音乐家开除了保镖。,206141,6,说,arg,,14
4855,Experiment Group,,26,,,short,0.99,制片人想知道健身教练为什么证实化妆师监视了调酒师。,126091,7,证实,adj,,09
4855,Experiment Group,,,,,,0.98,村长不想见买了卡车的村民。,900022,8,,,,02
4855,Experiment Group,,28,,,short,0.01,丞相想知道皇上为什么保证将军威胁了大臣。,128071,9,保证,adj,,07
4855,Experiment Group,,16,,,long,1,大学生想知道记者抱怨音乐老师夸赞了谁。,216042,10,抱怨,arg,,04
4855,Experiment Group,,,,,,0.99,教授认识修了桌子的工人。,900020,11,,,,02
4855,Experiment Group,,2,,,long,0.01,法官想知道律师接受警察为什么审问了学生。,102062,12,接受,adj,,06
4855,Experiment Group,,,,,,0.97,外科医生鼓励病人多锻炼身体。,900027,13,,,,02
4855,Experiment Group,,,,,,0.99,校长遇到了扛着箱子的维修员。,900018,14,,,,01
4855,Experiment Group,,4,,,long,0.01,教授想知道工程师抱怨秘书为什么批评了运动员。,104042,15,抱怨,adj,,04
4855,Experiment Group,,20,,,long,0.99,售货员想知道作曲家认为摄影师指责了谁。,220122,16,认为,arg,,12
4855,Experiment Group,,,,,,0.99,数学老师指导中学生们如何解决问题。,900031,17,,,,03
4855,Experiment Group,,31,,,long,0.98,心理学家想知道大学生保证保姆为什么讨好了理发师。,131072,18,保证,adj,,07
4855,Experiment Group,,14,,,long,0.11,英语老师想知道工程师保证中学生举报了谁。,214072,19,保证,arg,,07
4855,Experiment Group,,,,,,0.98,教导主任鼓励学生们追求自己的梦想。,900030,20,,,,03
4855,Experiment Group,,24,,,long,0.99,仓库管理员想知道采购员承认保险代理人挖苦了谁。,224052,21,承认,arg,,05
4855,Experiment Group,,,,,,0,穿着外套的老奶奶吴处长想知道赵先生见到了为什么,900005,22,,,,00
4855,Experiment Group,,,,,,0.98,魏老师看到了看了报告的研究生。,900019,23,,,,01
4855,Experiment Group,,,,,,0.01,国家领导人批准干部可以离职翻译官。,900014,24,,,,01
4855,Experiment Group,,,,,,0.83,广告商邀请客户参加在西餐厅举办的宴会。,900028,25,,,,02
4855,Experiment Group,,1,,,long,0.89,老师想知道学生说修理工打了谁。,201142,26,说,arg,,14
4855,Experiment Group,,,,,,0.01,领导自己的烦恼向倾诉朋友。,900009,27,,,,00
4855,Experiment Group,,9,,,long,0.78,将军想知道间谍承认士兵为什么跟踪了总统。,109052,28,承认,adj,,05
4855,Experiment Group,,12,,,short,0.18,包工头想知道和尚为什么怀疑播音员打伤了算命先生。,112011,29,怀疑,adj,,01
4855,Experiment Group,,,,,,0.01,农业专家相信天文学家可以退休物理学家。,900016,30,,,,01
4855,Experiment Group,,21,,,short,0.11,省长想知道药剂师为什么承认小报记者采访了税务员。,121051,31,承认,adj,,05
4855,Experiment Group,,,,,,0.81,戴着眼镜的博士生郑科长想要打听费叔叔看到了为什么,900006,32,,,,00
