workerid,proliferate.condition,first_response_value,item,item_number,item_type,length,response,sentence,verb_id,sentence_id,trial_sequence_total,verb,wh_type,wrong_attempts,error
4431,Experiment Group,,25,,,short,0.27,美容师想知道房东为什么记得营养师吓唬了快餐店员。,08,125081,10,记得,adj,,
4431,Experiment Group,,,,,,0.95,装修师傅不想见到吃了汉堡的小女孩。,02,900024,11,,,,
4431,Experiment Group,,19,,,long,0.77,经理想知道道士认为和尚为什么夸奖了乞丐。,13,119132,12,认为,adj,,
4431,Experiment Group,,27,,,long,0.22,法医想知道业务员猜罪犯为什么谋害了程序员。,09,127092,13,猜,adj,,
4431,Experiment Group,,,,,,0.96,部门经理的好朋友向父母倾诉了自己的烦恼。,02,900025,14,,,,
4431,Experiment Group,,8,,,long,0.25,侦探想知道售货员害怕飞行员羞辱了谁。,11,208112,15,害怕,arg,,
4431,Experiment Group,,,,,,0.96,教导主任鼓励学生们追求自己的梦想。,03,900030,16,,,,
4431,Experiment Group,,,,,,0.99,村长不想见买了卡车的村民。,02,900022,17,,,,
4431,Experiment Group,,4,,,long,0.98,教授想知道工程师希望秘书为什么批评了运动员。,03,104032,18,希望,adj,,
4431,Experiment Group,,,,,,0.99,保姆想知道老爷爷午饭到底吃了些什么。,03,900032,19,,,,
4431,Experiment Group,,30,,,short,0.88,舞蹈老师想知道谁猜歌手赞美了剧作家。,09,230091,20,猜,arg,,
4431,Experiment Group,,1,,,short,0.37,老师想知道学生为什么猜修理工打了快递员。,09,101091,21,猜,adj,,
4431,Experiment Group,,,,,,0.99,冯阿姨瞧见了背着书包的中学生。,01,900017,22,,,,
4431,Experiment Group,,31,,,long,0.98,心理学家想知道大学生觉得保姆讨好了谁。,02,231022,23,觉得,arg,,
4431,Experiment Group,,9,,,short,0.95,将军想知道间谍为什么觉得士兵跟踪了总统。,02,109021,24,觉得,adj,,
4431,Experiment Group,,,,,,0.95,领导自己的烦恼向倾诉朋友。,00,900009,25,,,,
4431,Experiment Group,,,,,,0.05,穿着外套的老奶奶吴处长想知道赵先生见到了为什么,00,900005,26,,,,
4431,Experiment Group,,,,,,0.96,运动员的姐姐向老师请教了一个问题。,02,900026,27,,,,
4431,Experiment Group,,18,,,long,0.92,船长想知道建筑师认为飞行员责备了谁。,13,218132,28,认为,arg,,
4431,Experiment Group,,15,,,short,0.75,主持人想知道谁认为政府官员批评了总统候选人。,13,215131,29,认为,arg,,
4431,Experiment Group,,,,,,0.89,拎着袋子的小学生赵先生向人打听许厂长见到了为什么,00,900007,30,,,,
4431,Experiment Group,,11,,,long,0.97,政客想知道医生猜护士推倒了谁。,09,211092,31,猜,arg,,
4431,Experiment Group,,,,,,0.98,教授认识修了桌子的工人。,02,900020,32,,,,
4431,Experiment Group,,21,,,long,0.84,省长想知道药剂师感觉小报记者为什么采访了税务员。,12,121122,33,感觉,adj,,
4431,Experiment Group,,,,,,0.71,喝着豆浆为什么的老爷爷周老板想弄明白郑科长见到了,00,900004,34,,,,
4431,Experiment Group,,,,,,0.88,队员们自己的优势向隐瞒对手。,01,900012,35,,,,
4431,Experiment Group,,17,,,short,0.13,会计想知道谁喜欢编辑邀请了神父。,07,217071,36,喜欢,arg,,
4431,Experiment Group,,13,,,short,0.08,服务员想知道谁害怕演说家欺骗了建筑工人。,11,213111,37,害怕,arg,,
4431,Experiment Group,,,,,,0.82,拿着烤肠为什么的小姑娘李经理想要打听陈校长见到了,00,900003,38,,,,
4431,Experiment Group,,6,,,short,0.99,检察官想知道教练员为什么害怕音乐家开除了保镖。,11,106111,39,害怕,adj,,
4431,Experiment Group,,,,,,0.97,交警在马路边提醒行人要注意安全。,02,900029,40,,,,
4431,Experiment Group,,14,,,short,0.86,英语老师想知道谁感觉中学生举报了店员。,12,214121,41,感觉,arg,,
4431,Experiment Group,,10,,,short,0.06,导游想知道谁希望保安袭击了商贩。,03,210031,42,希望,arg,,
4431,Experiment Group,,,,,,0.92,国家领导人批准干部可以离职翻译官。,01,900014,43,,,,
4431,Experiment Group,,,,,,0.57,农业专家相信天文学家可以退休物理学家。,01,900016,44,,,,
4431,Experiment Group,,26,,,short,0.94,制片人想知道健身教练为什么感觉化妆师监视了调酒师。,12,126121,45,感觉,adj,,
4431,Experiment Group,,,,,,0.99,数学老师指导中学生们如何解决问题。,03,900031,46,,,,
4431,Experiment Group,,,,,,0.94,顾问没注意到端着盘子的阿姨。,02,900023,47,,,,
4431,Experiment Group,,2,,,long,0.95,法官想知道律师希望警察审问了谁。,03,202032,48,希望,arg,,
4431,Experiment Group,,23,,,long,0.79,园丁想知道水管工害怕焊工为什么训斥了清洁工。,11,123112,49,害怕,adj,,
4431,Experiment Group,,,,,,0.85,助理自己的缺点向指出经理。,01,900011,50,,,,
4431,Experiment Group,,7,,,long,0.13,村长想知道农民喜欢电工为什么无视了领导。,07,107072,51,喜欢,adj,,
4431,Experiment Group,,,,,,0.91,学生自己的问题向提出老师。,01,900010,52,,,,
4431,Experiment Group,,29,,,short,0.76,编辑想知道谁觉得杂技演员抚养了小女孩。,02,229021,53,觉得,arg,,
4431,Experiment Group,,,,,,0.95,部长没见过吃了包子的大学生。,02,900021,54,,,,
4431,Experiment Group,,16,,,short,0.84,大学生想知道记者为什么希望音乐老师夸赞了歌手。,03,116031,55,希望,adj,,
4431,Experiment Group,,,,,,0.81,广告商邀请客户参加在西餐厅举办的宴会。,02,900028,56,,,,
4431,Experiment Group,,20,,,short,0.68,售货员想知道谁记得摄影师指责了心理医生。,08,220081,57,记得,arg,,
4431,Experiment Group,,,,,,0.4,买了油条为什么的小男孩刘助理希望知道马秘书瞧见了,00,900001,58,,,,
4431,Experiment Group,,32,,,long,0.88,助手想知道军官觉得老师为什么出卖了水手。,02,132022,59,觉得,adj,,
4431,Experiment Group,,3,,,long,0.35,经理想知道厨师记得服务员为什么接待了乞丐。,08,103082,60,记得,adj,,
4431,Experiment Group,,,,,,0.95,魏老师看到了看了报告的研究生。,01,900019,61,,,,
4431,Experiment Group,,,,,,0.92,戴着眼镜的博士生郑科长想要打听费叔叔看到了为什么,00,900006,62,,,,
4431,Experiment Group,,22,,,long,0.96,顾问想知道外交官感觉生物学家嘲讽了谁。,12,222122,63,感觉,arg,,
4431,Experiment Group,,,,,,0.9,校长遇到了扛着箱子的维修员。,01,900018,64,,,,
4543,Experiment Group,,,practice_good,practice_good,,0.97,,,,0,,,0,
4543,Experiment Group,,,practice_bad,practice_bad,,0.01,,,,0,,,0,
4543,Experiment Group,,26,,,long,0.03,制片人想知道健身教练记得化妆师监视了谁。,08,226082,1,记得,arg,,
4543,Experiment Group,,,,,,0.03,农业专家相信天文学家可以退休物理学家。,01,900016,2,,,,
4543,Experiment Group,,23,,,long,0.3,园丁想知道水管工觉得焊工训斥了谁。,02,223022,3,觉得,arg,,
4543,Experiment Group,,,,,,0.03,端着凉皮为什么的小伙子孙市长向人打听韩村长看到了,00,900002,4,,,,
4543,Experiment Group,,6,,,short,0.28,检察官想知道谁害怕音乐家开除了保镖。,11,206111,5,害怕,arg,,
4543,Experiment Group,,,,,,0.01,队员们自己的优势向隐瞒对手。,01,900012,6,,,,
4543,Experiment Group,,20,,,short,0.99,售货员想知道作曲家为什么觉得摄影师指责了心理医生。,02,120021,7,觉得,adj,,
4543,Experiment Group,,,,,,0.97,运动员的姐姐向老师请教了一个问题。,02,900026,8,,,,
4543,Experiment Group,,1,,,short,0.13,老师想知道谁怕修理工打了快递员。,06,201061,9,怕,arg,,
4543,Experiment Group,,27,,,short,0.54,法医想知道业务员为什么怕罪犯谋害了程序员。,06,127061,10,怕,adj,,
4543,Experiment Group,,,,,,0.97,冯阿姨瞧见了背着书包的中学生。,01,900017,11,,,,
4543,Experiment Group,,,,,,0.94,部门经理的好朋友向父母倾诉了自己的烦恼。,02,900025,12,,,,
4543,Experiment Group,,2,,,short,0.43,法官想知道谁觉得警察审问了学生。,02,202021,13,觉得,arg,,
4543,Experiment Group,,5,,,short,0.21,市长想知道议员为什么说明艺术家联系了毒枭。,04,105041,14,说明,adj,,
4543,Experiment Group,,,,,,0.07,领导自己的烦恼向倾诉朋友。,00,900009,15,,,,
4543,Experiment Group,,,,,,0.99,装修师傅不想见到吃了汉堡的小女孩。,02,900024,16,,,,
4543,Experiment Group,,31,,,short,0.03,心理学家想知道谁说明保姆讨好了理发师。,04,231041,17,说明,arg,,
4543,Experiment Group,,21,,,long,0.34,省长想知道药剂师说小报记者采访了谁。,01,221012,18,说,arg,,
4543,Experiment Group,,,,,,0.05,穿着外套的老奶奶吴处长想知道赵先生见到了为什么,00,900005,19,,,,
4543,Experiment Group,,,,,,0.98,顾问没注意到端着盘子的阿姨。,02,900023,20,,,,
4543,Experiment Group,,19,,,long,0,经理想知道道士说明和尚为什么夸奖了乞丐。,04,119042,21,说明,adj,,
4543,Experiment Group,,18,,,long,0.02,船长想知道建筑师说飞行员为什么责备了经济学家。,01,118012,22,说,adj,,
4543,Experiment Group,,,,,,0.06,背着书包的中学生冯阿姨想了解蒋部长瞧见了为什么,00,900008,23,,,,
4543,Experiment Group,,29,,,long,0.03,编辑想知道法务顾问害怕杂技演员抚养了谁。,11,229112,24,害怕,arg,,
4543,Experiment Group,,,,,,0.01,买了油条为什么的小男孩刘助理希望知道马秘书瞧见了,00,900001,25,,,,
4543,Experiment Group,,28,,,short,0.5,丞相想知道谁记得将军威胁了大臣。,08,228081,26,记得,arg,,
4543,Experiment Group,,,,,,0,喝着豆浆为什么的老爷爷周老板想弄明白郑科长见到了,00,900004,27,,,,
4543,Experiment Group,,4,,,long,0.03,教授想知道工程师怕秘书为什么批评了运动员。,06,104062,28,怕,adj,,
4543,Experiment Group,,25,,,short,0.05,美容师想知道房东为什么害怕营养师吓唬了快餐店员。,11,125111,29,害怕,adj,,
4543,Experiment Group,,,,,,0.93,魏老师看到了看了报告的研究生。,01,900019,30,,,,
4543,Experiment Group,,9,,,long,0.01,将军想知道间谍觉得士兵为什么跟踪了总统。,02,109022,31,觉得,adj,,
4543,Experiment Group,,16,,,long,0.01,大学生想知道记者认为音乐老师为什么夸赞了歌手。,13,116132,32,认为,adj,,
4543,Experiment Group,,,,,,0.01,拿着烤肠为什么的小姑娘李经理想要打听陈校长见到了,00,900003,33,,,,
4543,Experiment Group,,17,,,short,0.98,会计想知道演员为什么认为编辑邀请了神父。,13,117131,34,认为,adj,,
4543,Experiment Group,,7,,,short,0.68,村长想知道谁认为电工无视了领导。,13,207131,35,认为,arg,,
4543,Experiment Group,,,,,,0.08,文艺评论家怀疑编辑可以偷懒教授。,01,900015,36,,,,
4543,Experiment Group,,8,,,short,0.03,侦探想知道谁假装飞行员羞辱了卡车司机。,10,208101,37,假装,arg,,
4543,Experiment Group,,,,,,0.08,国家领导人批准干部可以离职翻译官。,01,900014,38,,,,
4543,Experiment Group,,,,,,0.98,外科医生鼓励病人多锻炼身体。,02,900027,39,,,,
4543,Experiment Group,,,,,,0.99,保姆想知道老爷爷午饭到底吃了些什么。,03,900032,40,,,,
4543,Experiment Group,,,,,,0,拎着袋子的小学生赵先生向人打听许厂长见到了为什么,00,900007,41,,,,
4543,Experiment Group,,,,,,0.93,交警在马路边提醒行人要注意安全。,02,900029,42,,,,
4543,Experiment Group,,14,,,long,0.04,英语老师想知道工程师假装中学生举报了谁。,10,214102,43,假装,arg,,
4543,Experiment Group,,32,,,long,0.91,助手想知道军官认为老师出卖了谁。,13,232132,44,认为,arg,,
4543,Experiment Group,,,,,,0.98,数学老师指导中学生们如何解决问题。,03,900031,45,,,,
4543,Experiment Group,,24,,,short,0.49,仓库管理员想知道谁说保险代理人挖苦了模特。,01,224011,46,说,arg,,
4543,Experiment Group,,,,,,0.96,教导主任鼓励学生们追求自己的梦想。,03,900030,47,,,,
4543,Experiment Group,,10,,,long,0.02,导游想知道外国人假装保安为什么袭击了商贩。,10,110102,48,假装,adj,,
4543,Experiment Group,,,,,,0.99,校长遇到了扛着箱子的维修员。,01,900018,49,,,,
4543,Experiment Group,,13,,,long,0.07,服务员想知道售票员说明演说家欺骗了谁。,04,213042,50,说明,arg,,
4543,Experiment Group,,,,,,0.03,基金管理员期待顾客可以成功历史学家。,01,900013,51,,,,
4543,Experiment Group,,3,,,short,0.82,经理想知道厨师为什么说服务员接待了乞丐。,01,103011,52,说,adj,,
4543,Experiment Group,,,,,,0.96,部长没见过吃了包子的大学生。,02,900021,53,,,,
4543,Experiment Group,,30,,,long,0.18,舞蹈老师想知道实习生怕歌手赞美了谁。,06,230062,54,怕,arg,,
4543,Experiment Group,,15,,,short,0.92,主持人想知道学者为什么假装政府官员批评了总统候选人。,10,115101,55,假装,adj,,
4543,Experiment Group,,,,,,0.02,戴着眼镜的博士生郑科长想要打听费叔叔看到了为什么,00,900006,56,,,,
4543,Experiment Group,,11,,,long,0.03,政客想知道医生害怕护士为什么推倒了男孩。,11,111112,57,害怕,adj,,
4543,Experiment Group,,22,,,long,0.06,顾问想知道外交官记得生物学家为什么嘲讽了哲学家。,08,122082,58,记得,adj,,
4543,Experiment Group,,,,,,0.66,村长不想见买了卡车的村民。,02,900022,59,,,,
4543,Experiment Group,,,,,,0.03,学生自己的问题向提出老师。,01,900010,60,,,,
4543,Experiment Group,,12,,,short,0.67,包工头想知道和尚为什么记得播音员打伤了算命先生。,08,112081,61,记得,adj,,
4543,Experiment Group,,,,,,0.02,助理自己的缺点向指出经理。,01,900011,62,,,,
4543,Experiment Group,,,,,,0.97,教授认识修了桌子的工人。,02,900020,63,,,,
4543,Experiment Group,,,,,,0.99,广告商邀请客户参加在西餐厅举办的宴会。,02,900028,64,,,,
4559,Experiment Group,,,practice_good,practice_good,,0.83,,,,0,,,0,
4559,Experiment Group,,,practice_bad,practice_bad,,0,,,,0,,,0,
4559,Experiment Group,,19,,,short,0.32,经理想知道谁猜和尚夸奖了乞丐。,09,219091,1,猜,arg,,
4559,Experiment Group,,26,,,short,0.78,制片人想知道健身教练为什么记得化妆师监视了调酒师。,08,126081,2,记得,adj,,
4559,Experiment Group,,,,,,0.25,村长不想见买了卡车的村民。,02,900022,3,,,,
4559,Experiment Group,,24,,,long,0.37,仓库管理员想知道采购员记得保险代理人为什么挖苦了模特。,08,124082,4,记得,adj,,
4559,Experiment Group,,,,,,0.67,广告商邀请客户参加在西餐厅举办的宴会。,02,900028,5,,,,
4559,Experiment Group,,,,,,0.11,助理自己的缺点向指出经理。,01,900011,6,,,,
4559,Experiment Group,,,,,,0.18,领导自己的烦恼向倾诉朋友。,00,900009,7,,,,
4559,Experiment Group,,18,,,long,0.26,船长想知道建筑师写下来飞行员责备了谁。,14,218142,8,写,arg,,
4559,Experiment Group,,,,,,0.93,戴着眼镜的博士生郑科长想要打听费叔叔看到了为什么,00,900006,9,,,,
4559,Experiment Group,,,,,,0.21,端着凉皮为什么的小伙子孙市长向人打听韩村长看到了,00,900002,10,,,,
4559,Experiment Group,,15,,,long,0.6,主持人想知道学者害怕政府官员批评了谁。,11,215112,11,害怕,arg,,
4559,Experiment Group,,14,,,short,0.83,英语老师想知道谁害怕中学生举报了店员。,11,214111,12,害怕,arg,,
4559,Experiment Group,,,,,,1,运动员的姐姐向老师请教了一个问题。,02,900026,13,,,,
4559,Experiment Group,,20,,,long,0.19,售货员想知道作曲家怕摄影师为什么指责了心理医生。,06,120062,14,怕,adj,,
4559,Experiment Group,,,,,,0.24,背着书包的中学生冯阿姨想了解蒋部长瞧见了为什么,00,900008,15,,,,
4559,Experiment Group,,,,,,0.21,拿着烤肠为什么的小姑娘李经理想要打听陈校长见到了,00,900003,16,,,,
4559,Experiment Group,,,,,,0.73,国家领导人批准干部可以离职翻译官。,01,900014,17,,,,
4559,Experiment Group,,23,,,short,0.46,园丁想知道谁写下来焊工训斥了清洁工。,14,223141,18,写,arg,,
4559,Experiment Group,,,,,,0.11,喝着豆浆为什么的老爷爷周老板想弄明白郑科长见到了,00,900004,19,,,,
4559,Experiment Group,,28,,,long,0.61,丞相想知道皇上觉得将军为什么威胁了大臣。,02,128022,20,觉得,adj,,
4559,Experiment Group,,13,,,short,1,服务员想知道谁觉得演说家欺骗了建筑工人。,02,213021,21,觉得,arg,,
4559,Experiment Group,,,,,,0.01,穿着外套的老奶奶吴处长想知道赵先生见到了为什么,00,900005,22,,,,
4559,Experiment Group,,5,,,short,0.6,市长想知道议员为什么写下来艺术家联系了毒枭。,14,105141,23,写,adj,,
4559,Experiment Group,,1,,,short,0.83,老师想知道谁认为修理工打了快递员。,13,201131,24,认为,arg,,
4559,Experiment Group,,,,,,0.15,农业专家相信天文学家可以退休物理学家。,01,900016,25,,,,
4559,Experiment Group,,,,,,0.9,冯阿姨瞧见了背着书包的中学生。,01,900017,26,,,,
4559,Experiment Group,,9,,,short,0.77,将军想知道间谍为什么说明士兵跟踪了总统。,04,109041,27,说明,adj,,
4559,Experiment Group,,4,,,long,0.56,教授想知道工程师认为秘书批评了谁。,13,204132,28,认为,arg,,
4559,Experiment Group,,,,,,1,外科医生鼓励病人多锻炼身体。,02,900027,29,,,,
